,operator,operatorLabel,C1,C2,C3,C4,C5,C6,C7,H1,H2,H3,H4,H5,H6,H7,H8,einspeisetarif
254,CHE-106.628.060,ELEKTRA UFHUSEN Genossenschaft,29.30770833333333,32.844166666666666,29.77466666666667,,,,,35.50989583333333,32.188,26.61555555555556,29.645,25.723,,25.58346153846154,28.473777777777777,11
255,CHE-108.960.192,Elektrizitätswerk Göschenen,15.05,14.94,20.474666666666668,19.8016,16.6216,,,14.75,14.48,14.266666666666667,14.266666666666667,14.16,14.048,14.092307692307692,14.16,6
256,CHE-114.770.636,"Gemeinde Galgenen, Elektrizitätsversorgung",33.219125,32.46314,31.191133333333333,30.49858333333333,29.486416666666667,28.889227777777776,27.908861994666665,36.1119880952381,33.77278285714286,30.100079365079367,32.11124761904762,29.45404380952381,28.695517142857145,30.84174505494505,31.26027238095238,16.65
257,CHE-115.079.382,Gemeinde Reichenburg,35.4296875,34.2715,33.57666666666667,32.851333333333336,29.40673333333333,29.01455555555556,28.15406971333333,40.47135416666666,37.71,34.83888888888889,35.61055555555556,33.876333333333335,32.0379,33.42192307692308,34.54416666666667,18.78
258,CHE-113.518.488,"Gemeinde Schübelbach, Elektroversorgung",35.1665625,34.3555,29.931733333333337,29.83582,26.54175333333333,26.18349555555556,26.038291786666665,40.237544642857145,37.422285714285714,34.082,35.310968253968255,33.110104761904765,33.21075142857143,34.13596703296703,34.24681428571429,16.1
259,CHE-108.961.642,"Gemeinde Tuggen, Elektrizitätswerk",35.00953125,33.85417,32.37553333333334,31.512076666666665,,,,40.09774553571429,37.33937142857143,34.50409523809524,35.238280952380954,33.53648285714286,31.732944857142854,33.07126483516483,34.17187857142857,19.36
260,CHE-116.014.451,"Gemeinde Vorderthal, Elektrizitätswerkversorgung",41.30905729166667,35.439861666666665,32.94495,32.42782,,,,45.58580952380952,41.90410285714286,36.94885714285714,39.207968253968254,35.81540952380952,34.208198857142854,36.91736813186813,37.83434666666667,15.39
261,CHE-115.249.566,"Gemeinde Wangen SZ, Elektrizitätswerk",33.72615625,33.16259,31.66113333333333,30.72308333333333,,,,37.15294791666667,34.847925714285715,31.586269841269843,33.16750952380952,30.882229523809524,30.52397285714286,29.91817087912088,32.31637952380952,16.17
262,CHE-112.577.235,"Gemeinde Killwangen, Elektrizitätsversorgung",33.35,32.36,32.46,31.756,28.6672,28.2224,27.74208,38.75,36.32,34.4,34.4,33.44,32.432,32.83076923076923,33.44,18.6
263,CHE-108.953.720,Gemeindewerke Arth Elektrizitäts- und Wasserwerk,37.16657291666667,36.21526388888889,36.07588888888889,33.97853333333333,32.306533333333334,32.203361111111114,31.66801499111111,42.13026785714285,39.80034285714286,37.66685714285714,37.96752380952381,36.78805714285714,35.53641714285714,28.603835164835164,37.06106666666667,16.2
264,CHE-115.985.139,"Gemeinde Warth-Weiningen, Elektrizitätsversorgung",25.65,24.11,23.69,23.162,21.91,21.47,20.9052,34.05,30.27,27.28333333333333,27.28333333333333,25.79,24.222,24.84230769230769,25.79,8
265,CHE-113.563.885,"Gemeinde Murgenthal, Elektrizitätsversorgung",44.34,43.24,42.46,41.856,,,,50.34,47.64,45.50666666666667,45.50666666666667,44.44,43.32,43.76307692307692,44.44,25.4
266,CHE-112.571.304,"Gemeinde Thalheim, Elektrizitätsversorgung",23.4,22.19,22.386,22.0908,,,,30.0,27.03,24.683333333333337,24.683333333333337,23.51,22.278,22.765384615384612,23.51,8
267,CHE-112.614.215,"Gemeinde Teufenthal, Elektrizitätsversorgung",36.356665625,35.21838266666666,35.87908,35.24495966666667,,,,41.70831547619048,38.98492,36.4734,36.89274984126984,35.47214419047619,33.97544325714286,34.93378318681319,35.82616357142857,19.23
268,CHE-108.955.995,"Elektrizitäts- und Wasser- Versorgung, Politische Gemeinde Thal",33.21640625,31.487416666666668,29.765833333333333,28.7202,24.0082,23.48511111111111,22.560285866666668,38.825,34.64714285714286,29.937301587301587,31.716666666666665,28.66357142857143,25.43407142857143,28.25151098901099,30.170376984126985,12.26
269,CHE-106.627.497,Genossenschaft Elektra Thal,28.85,27.97,26.25,23.99,,,,33.65,31.49,29.78333333333333,29.78333333333333,28.93,28.034,27.603846153846156,28.93,14
270,CHE-108.953.967,Kantonales Elektrizitätswerk Nidwalden (EWN),20.35,18.81,18.92088888888889,18.11833333333333,16.09113333333333,15.6384,15.128301475555556,28.75,24.97,21.57888888888889,21.98333333333333,20.166,18.1248,19.38615384615385,20.49,4.33
271,CHE-115.580.883,"Comune di Bregaglia, Azienda Elettrica",15.2,14.42,14.164,14.1192,,,,18.8,17.18,15.9,15.9,15.26,14.588,14.853846153846154,15.26,7.25
272,CHE-101.353.513,Elektra Mettauertal und Umgebung Genossenschaft (EMU),31.86,30.54,32.0,31.436,10.976,10.612,10.15968,40.66,35.82,33.26,33.26,31.98,30.636,31.167692307692302,31.98,16
273,CHE-106.915.039,EGH Elektro-Genossenschaft Hünenberg,32.293166666666664,31.076888888888888,30.53188888888889,29.50098333333333,29.505783333333333,29.9323,28.908529535555555,36.57541666666667,35.1828,31.28377777777778,32.942,30.3708,27.17733,28.06953846153846,31.87648888888889,19
274,CHE-380.008.406,Elektrizitätsversorgung Egerkingen,21.65,20.77,22.73,22.174,9.974,9.538,8.97912,26.45,24.29,22.58333333333333,22.58333333333333,21.73,20.834,21.18846153846154,21.73,10
275,CHE-115.306.879,Energie Kestenholz,37.71,37.05,38.71,35.53,,,,41.31,39.69,38.41,38.41,37.77,37.098,37.36384615384616,37.77,22.5
276,CHE-385.653.695,Elektra Niederbuchsiten (ENI),32.16759375,30.938783333333333,29.15533333333333,,9.267833333333334,9.161,,37.605,34.7588,31.066,32.596,30.1682,27.56546,29.8505,31.530183333333333,17
277,CHE-106.844.310,Aare Versorgungs AG (AVAG),34.66359375,33.68658333333333,31.000666666666667,29.7193,26.9001,26.5897,25.36651692,37.74522321428572,35.395828571428574,32.01990476190476,33.70128571428572,31.36948571428572,28.87084571428572,29.7215989010989,32.84875,16.3
278,CHE-103.285.360,Elektra Mümliswil-Ramiswil Genossenschaft,26.286947916666666,25.002572222222224,23.44161111111111,22.385516666666668,,,,31.481666666666666,28.5724,24.206888888888887,26.39688888888889,23.381933333333333,19.87186,22.205884615384612,25.33143888888889,9
279,CHE-108.963.865,"Einwohnergemeinde Schnottwil, Elektrizitätsversorgung",43.07536458333333,41.811194444444446,40.034055555555554,38.998783333333336,,,,51.975,45.472,41.35111111111111,43.30111111111111,40.49966666666667,36.45908,39.75361538461539,42.235527777777776,22.7
280,CHE-102.170.990,Genossenschaft Elektra Äusseres Wasseramt EAW,36.15,35.05,40.95722222222222,39.97146666666666,,,,43.55,40.85,37.31666666666667,37.31666666666667,36.25,35.13,35.573076923076925,36.25,12
281,CHE-106.154.197,Genossenschaft ELEKTRA OEKINGEN HALTEN,29.971697916666667,28.40670555555556,,,,,,31.25,30.71,27.05755555555556,29.96755555555556,26.939833333333333,22.01195,25.57375,28.689172222222226,15.12
282,CHE-106.923.903,eug Elektra Untergäu Genossenschaft,33.726,32.739666666666665,30.810216666666665,29.02537,,,,36.4,34.12137142857143,30.06742857142857,32.50628571428572,29.54902857142857,26.36470857142857,28.82687912087912,31.707542857142855,18.3
283,CHE-108.955.038,IWB Industrielle Werke Basel,36.3588905,34.527099,32.52943354666667,29.5586099,27.2077,26.613776,25.11381868,34.06050842857143,33.887623285714284,31.870578936507936,33.97564444444444,32.147941095238096,28.442945285714284,29.97657261538461,33.976309428571426,13
284,CHE-105.966.413,EBL (Genossenschaft Elektra Baselland),32.38171875,30.672,28.1032,26.13706,22.21626,22.07492,21.1098746,39.2571875,35.05885714285714,30.18380952380952,31.869761904761905,28.789142857142856,25.499742857142856,27.419532967032968,30.28129761904762,12
285,CHE-103.869.035,Genossenschaft Elektra Augst,,,,,,,,,,,24.72357142857143,24.72357142857143,,,,10.01
286,CHE-101.666.521,Genossenschaft Elektra Itingen,35.11171875,34.13,28.724,27.7745,0.0,0.0,0.0,36.9421875,34.53,30.383333333333333,32.80833333333333,29.81,26.583,29.87596153846154,31.95625,14
287,CHE-102.466.077,"Elektra Maisprach, Genossenschaft",34.37453125,32.156666666666666,29.252,,,,,40.7903125,36.08714285714286,31.221746031746036,33.37579365079365,29.94665714285714,26.767857142857142,29.31480769230769,31.758035714285715,19.22
288,CHE-107.259.812,Genossenschaft Elektra Sissach,33.981328125,32.427,31.7084,30.92757,27.79212,27.48104,26.8409196,41.20078125,37.38471428571429,33.56928571428571,34.43535714285714,32.19728571428571,29.81918571428572,31.480096153846155,32.96380357142857,16.25
289,CHE-106.641.296,Elektra Reigoldswil Genossenschaft,,,36.751333333333335,,,,,,39.2484,32.58244444444444,37.19755555555555,34.44413333333333,31.50824,,,9.22
290,CHE-103.184.351,Elektrizitätswerk des Kantons Schaffhausen AG,30.4925,29.345161666666662,27.38,26.33305,22.88283,22.166807777777777,21.15960671422222,34.76,32.21711428571429,29.147285714285715,30.13719841269841,28.220404761904764,26.329561428571427,27.30634065934066,29.081589682539683,12.1
291,CHE-130.340.240,"Bereich Verwaltung, SH POWER",31.9,30.70358333333333,29.434,28.5259,24.4085,24.03227777777778,23.23304988888889,37.15572916666667,34.27,31.35,32.05277777777778,30.321666666666665,26.652642857142855,28.01868131868132,30.933055555555555,17.5
292,CHE-114.776.923,St. Gallisch-Appenzellische Kraftwerke AG,34.683953125,33.355055,29.7988,28.47588,26.29138,25.173296666666666,24.12434732,34.68,35.33748571428571,31.55638095238095,33.135333333333335,30.625242857142855,27.968572857142856,30.12568956043956,31.962334523809524,13.57
293,CHE-116.273.975,Elektrokorporation Wald - St. Peterzell,26.2,22.28,21.6344,21.47032,18.1368,18.0456,18.00912,32.2,29.5,27.366666666666667,27.366666666666667,26.3,25.18,24.243076923076924,26.3,9
294,CHE-112.588.492,"Gemeinde Grub, Elektra",42.15,41.05,37.61,37.166,,,,48.15,45.45,43.31666666666667,43.31666666666667,42.25,41.13,41.573076923076925,42.25,19.65
295,CHE-108.963.629,Elektra-Korporation Schachen-Reute,39.09203125,37.68881666666667,45.263333333333335,,,,,44.259077380952384,40.96885714285714,37.40492063492064,38.51,36.29442857142857,33.95332857142857,35.8357967032967,37.22221825396825,16.21
296,CHE-113.520.901,"Elektra-Korporation Reute, Elektrische Energie",42.2578125,40.8955,40.586,,,,,48.424107142857146,45.15857142857143,42.08809523809524,42.65,40.89428571428572,39.04328571428572,40.26181318681319,41.37011904761905,19.71
297,CHE-105.597.853,"Politische Gemeinde Rebstein, Elektrizitätsversorgung",34.13,33.25,31.262,30.292,27.84955,27.10761111111111,25.9092884,38.93,36.77,35.06333333333333,35.06333333333333,34.21,33.314,33.668461538461536,34.21,17
298,CHE-108.923.104,Elektra Korporation EKW,38.2,36.55,36.51,35.594,25.26,24.82,24.3416,47.2,43.15,39.95,39.95,38.35,36.67,37.13461538461539,38.35,12
299,CHE-115.152.091,"Feuerschaugemeinde Appenzell, Energie- und Wasserversorgung",29.75328125,28.47135,27.758916666666668,26.64765,25.06465,24.492922222222223,23.6648476,34.595982142857146,31.582571428571427,28.36809523809524,29.32333333333333,27.34128571428572,25.247385714285716,26.90239010989011,28.150202380952383,13.5
300,CHE-112.568.845,"Politische Gemeinde, Häggenschwil, Elektrizitätsversorgung",31.3,29.87,27.45,,,,,39.1,35.59,32.81666666666667,32.81666666666667,31.43,29.974,30.55,31.43,5.6
301,CHE-175.038.369,St.Galler Stadtwerke,30.403331171875,29.41662969233333,27.40131368,26.61413933733333,22.841019932666665,21.950953267777777,20.8886073591354,33.371630984375,31.13338752,27.980285955555555,29.53034976555556,27.353860679333337,25.0333945038,27.27057066692308,28.69535218833333,10.9
302,CHE-100.640.855,"Politische Gemeinde Wittenbach, Elektrizitätsversorgung",44.0653125,42.8003,35.91133333333333,34.793,25.646,25.079911111111112,24.15155342222222,47.67767857142857,44.77628571428571,41.20904761904762,42.67,40.31314285714286,37.81894285714286,40.06994505494505,41.55030952380952,15
303,CHE-108.963.173,"Technische Gemeindebetriebe Berg, Gas-Strom-Und Wasserverteilung",31.740625,30.4874,28.93733333333333,27.989866666666668,27.128666666666668,26.654444444444444,25.881368066666667,37.62872023809524,34.613142857142854,31.7184126984127,32.291650793650795,30.622419047619047,28.85672571428572,30.0430989010989,31.11852380952381,15
304,CHE-108.964.698,"Elektra Berg SG, Stromversorgung",40.25,39.15,35.55,35.122,,,,46.25,43.55,41.41666666666666,41.41666666666666,40.35,39.23,39.67307692307692,40.35,20.32
305,CHE-108.961.671,"Gemeinde Eichberg, Elektra",31.84375,31.127333333333333,31.086666666666662,30.38,,,,34.06547619047619,32.41142857142857,30.45079365079365,31.2,29.925714285714285,28.577714285714286,29.75934065934066,30.56015873015873,16.01
306,CHE-114.802.532,"Politische Gemeinde Rorschacherberg, Elektrizitätsversorgung",26.175,25.35,25.41,24.988,21.508,21.136,,30.675,28.65,27.05,27.05,26.25,25.41,25.74230769230769,26.25,10.25
307,CHE-113.524.632,"Politische Gemeinde Kradolf-Schönenberg, Elektrizität",32.05,31.06,30.46,30.048,30.138,29.646,29.1252,37.45,35.02,33.1,33.1,32.14,31.132,31.53076923076923,32.14,18
308,CHE-287.674.408,Elektrizitätswerk der Gemeinde Bergün Filisur,30.8,25.51,26.27,26.066,25.066,24.922,24.7348,39.2,35.15,31.95,31.95,30.35,28.67,29.334615384615383,30.35,13.2
309,CHE-113.274.843,"Gemeinde Gondo-Zwischenberg, Stromversorgung",9.99,9.77,14.25,13.858,,,,11.19,10.65,10.223333333333333,10.223333333333333,10.01,9.786,9.874615384615383,10.01,
310,CHE-100.417.033,"Politische Gemeinde Eggersriet, Elektra",21.95,20.41,20.262,19.8036,,,,30.35,26.57,23.58333333333333,23.58333333333333,22.09,20.522,21.142307692307693,22.09,8.69
311,CHE-112.539.163,"Politische Gemeinde Mörschwil, Elektrizitätsversorgung",28.31625,27.302266666666668,24.542,24.062,22.256,22.014644444444443,21.47767768888889,31.486666666666668,29.144,26.377777777777776,27.426666666666662,25.632,23.7336,25.392307692307693,26.520222222222223,16
312,CHE-108.953.909,"Technische Betriebe, Stadt Rorschach",32.59965625,31.243403333333333,30.73893333333333,29.499246666666668,24.22897333333333,24.15388888888889,23.09476532133333,37.03408482142857,33.89434285714286,29.812412698412697,31.60488412698413,28.870159047619047,25.95804771428572,28.63558351648352,30.42144047619048,10.9
313,CHE-114.802.472,"Politische Gemeinde Steinach, Elektrizitätsversorgung",33.226015625,32.039275,32.312,31.5255,26.7895,26.65148888888889,25.86996817777778,37.10691964285714,34.354571428571425,31.174761904761905,32.32666666666667,30.126785714285717,28.125435714285715,29.67388736263736,31.190242063492065,16
314,CHE-108.962.854,"Politische Gemeinde Tübach, Elektrizitätsversorgung",28.16,27.28,27.35,27.49,,,,32.96,30.8,29.093333333333337,29.093333333333337,28.24,27.344,27.481907692307693,28.24,16.15
315,CHE-112.848.954,"Politische Gemeinde Au SG, Elektrizitätswerk",33.213125,32.445933333333336,28.46066666666667,27.431,25.063,24.71023333333333,23.955872266666667,34.194404761904764,32.50971428571429,29.936507936507937,31.36,27.564857142857143,27.558457142857144,29.564285714285717,30.720301587301588,15.54
316,CHE-112.851.614,"Gemeinde Balgach, Elektrizitätsversorgung",35.533125,34.6362,32.62733333333333,32.326,28.4415,28.275372222222224,26.02639204444445,39.91964285714285,37.749428571428574,35.83857142857143,36.06333333333333,35.01971428571429,33.92091428571428,34.55010989010989,35.21004761904762,19.61
317,CHE-112.843.201,"Politische Gemeinde Diepoldsau, Elektrizitätsversorgung",37.19546875,35.83145,31.36075,30.46325,26.60025,26.204183333333333,25.27898995555556,39.70401785714286,36.66142857142857,32.345238095238095,34.53666666666667,31.502,28.3156,30.70688186813187,33.37446428571429,15.07
318,CHE-113.521.697,"Werke Rheineck, Elektrizitätsversorgung",30.9828125,30.3355,28.063333333333333,27.6372,24.9372,,,33.24910714285714,31.73857142857143,30.054761904761904,30.616666666666667,29.554285714285715,28.43128571428572,29.361813186813187,30.03011904761905,16.6
319,CHE-113.560.438,"Technische Betriebe, Politische Gemeinde St. Margrethen",34.51546875,33.29558333333333,29.542416666666668,28.86605,25.24605,24.599944444444443,23.632999066666667,37.5866369047619,34.81428571428572,31.234603174603176,32.82666666666667,30.4,27.852,30.244752747252747,31.760337301587303,14
320,CHE-112.853.145,"Politische Gemeinde Widnau, Elektra / Stromversorgung",32.675546875,32.00355833333333,29.67333333333333,29.475,27.525,27.37105555555556,27.10236311111111,35.98266369047619,34.35542857142857,32.93079365079365,33.09,32.31521428571428,31.499564285714285,31.960013736263736,32.45003373015873,20.69
321,CHE-115.690.626,Technische Betriebe Altstätten,32.5,31.4,29.82133333333333,29.373,27.913,27.302322222222223,26.752638844444444,38.5,35.8,33.666666666666664,33.666666666666664,32.6,31.48,31.923076923076923,32.6,14
322,CHE-108.961.636,"Politische Gemeinde Marbach SG, Elektrizitätsversorgung",34.52,33.2,29.702666666666666,29.651,,,,41.72,38.48,35.92,35.92,34.64,33.296,33.82769230769231,34.64,17.19
323,CHE-112.843.477,"Politische Gemeinde Oberriet SG, Elektrizitätsversorgung",35.92234375,34.499383333333334,31.179125,30.301775,27.110275,26.387905555555555,25.336929266666665,40.60699404761905,37.304857142857145,33.502698412698415,34.87,32.422,29.8516,31.85771978021978,33.590289682539684,17.41
324,CHE-114.802.495,"Politische Gemeinde Rüthi, Elektrizitätsversorgung",38.443515625,37.124208333333335,32.64479166666667,31.892375,27.797875,27.042066666666667,26.020005577777777,42.37311011904762,39.33714285714286,35.67174603174603,37.123333333333335,34.71,32.176,34.14103021978022,35.95030753968254,16.1
325,CHE-113.521.711,Elektrizitäts- und Wasserwerk der Stadt Buchs (EWB),32.4,31.63,26.63,26.382,26.63,26.31,25.9228,36.6,34.71,33.21666666666667,33.21666666666667,32.47,31.686,31.446153846153845,32.47,17.07
326,CHE-107.802.366,Elektra Gams Genossenschaft,42.78921875,41.49318333333333,39.35266666666666,38.462,34.305,33.81527777777778,32.97261555555556,47.28735119047619,44.26542857142857,40.88079365079365,42.02333333333333,39.882714285714286,37.61981428571429,39.503763736263735,40.85024206349206,21.8
327,CHE-324.770.573,"Technische Betriebe Grabs, Energie, Strom, Wasser",33.85,35.93,33.37,33.038,24.562,24.294,23.89736,38.05,36.16,34.666666666666664,34.666666666666664,32.92,32.136,32.44615384615385,33.92,16
328,CHE-105.900.762,Elektrizitätswerk Sennwald Genossenschaft,37.65609375,35.93698333333333,33.388416666666664,32.7303,29.253,28.965477777777775,28.482748355555557,44.96770833333333,40.876,36.84222222222222,37.76,35.376,32.8728,34.31614010989011,36.16019444444444,16.95
329,CHE-115.050.444,Gemeinde Sevelen,33.66315625,32.28815,29.45233333333333,28.8398,10.1585,9.648316666666666,9.053788933333331,39.51933928571429,36.24614285714286,33.02252380952381,33.753,31.85457142857143,29.85147142857143,31.27604945054945,32.47315476190476,12.5
330,CHE-100.622.389,"Strom- und Wasserversorgung, Dorfkorporation Oberschan",41.154375,38.39366666666667,34.49133333333333,33.959,30.644,30.283266666666663,29.72627573333333,44.81130952380953,42.05342857142857,38.763015873015874,40.03666666666667,37.891714285714286,35.62251428571429,37.76076923076923,38.97026984126984,18.8
331,CHE-108.956.339,"Elektrizitätswerk, Dorfkorporation Azmoos",41.154375,38.39366666666667,34.49133333333333,33.959,30.644,30.283266666666663,29.72627573333333,44.81130952380953,42.05342857142857,38.763015873015874,40.03666666666667,37.891714285714286,35.62251428571429,37.76076923076923,38.97026984126984,18.5
332,CHE-100.009.444,"Martin Zeller AG, Elektrizitätswerk",33.33,31.68,31.1,30.656,29.04,28.68,,42.33,38.28,35.08,35.08,33.48,31.8,32.464615384615385,33.48,16.03
333,CHE-175.404.267,Murg Flums Energie,39.9078125,38.7655,33.04666666666667,32.59,24.798,24.322111111111116,23.695926222222223,44.87410714285714,42.14857142857143,39.50476190476191,40.06666666666667,38.52428571428572,36.89728571428572,38.02719780219781,39.00011904761904,10
334,CHE-108.953.766,"Politische Gemeinde Mels, Elektrizitäts- & Wasserwerk",25.35,24.8,26.11,25.71,,,,28.35,27.0,24.933333333333337,25.933333333333337,24.4,23.84,24.06153846153846,25.4,10.5
335,CHE-108.953.884,"Elektrizitätswerk, Ortsgemeinde Quarten",40.15,39.05,38.45,38.01,37.67,,,46.15,43.45,41.31666666666667,41.31666666666667,39.25,38.13,38.073076923076925,40.25,14.62
336,CHE-115.253.817,"Politische Gemeinde Vilters-Wangs, Elektrizitätswerk Vilters-Wangs",27.75,26.87,27.79,25.988,24.618,,,32.55,30.39,28.683333333333337,28.683333333333337,27.66,26.764,27.00846153846154,27.55,11.03
337,CHE-108.953.134,Wasser- und Elektrizitätswerk Walenstadt,33.0,32.01,32.25,31.89,29.73,0.0,0.0,38.9,36.47,34.05,34.05,33.09,32.082,32.48076923076923,33.09,13.8
338,CHE-109.495.418,EVS Energieversorgung Schänis AG,37.265,36.0296,32.660583333333335,31.13895,28.27995,27.357977777777776,25.80066822222222,39.957142857142856,37.17542857142857,33.40857142857143,35.20666666666666,32.604,29.8712,32.51626373626374,34.14038095238095,18.25
339,CHE-107.293.418,Elektrizitätswerk Schmerikon AG,34.9125,33.42466666666667,31.74333333333333,29.7708,26.2618,25.51683333333333,24.485893244444444,39.65595238095238,36.212857142857146,32.18485396825397,33.68266666666667,31.07,28.326,30.714065934065932,32.35031746031746,15
340,CHE-105.973.181,Elektrizitätswerk Jona-Rapperswil AG,27.97265625,27.27525,24.97133333333333,24.392566666666667,22.595266666666667,22.26077777777778,21.546994486666662,30.95658482142857,29.297142857142852,27.546190476190475,28.042261904761904,26.969785714285717,25.837935714285717,26.03652747252747,27.399107142857144,12
341,CHE-101.671.752,Elektrogenossenschaft Moos-Dieselbach,34.4,33.52,32.66,32.304,,,,39.2,37.04,35.333333333333336,35.333333333333336,34.48,33.584,33.93846153846154,34.48,13.72
342,CHE-105.603.117,"Dorfkorporation Mosnang, Elektrizitäts- und Wasserversorgung",29.7,28.49,29.45,,29.628,,,36.3,33.33,30.98333333333333,30.98333333333333,29.81,28.578,29.065384615384616,29.81,4.33
343,CHE-114.918.790,Technische Betriebe Flawil (TBF),38.72359375,37.71778333333334,34.60541666666666,33.2099,,,,40.12127976190476,37.90571428571429,34.56984126984127,36.38666666666666,33.992,31.4776,34.05255494505494,35.54438492063492,18.55
344,CHE-108.961.033,"Dorfkorporation Schwarzenbach SG, Elektrizität Wasser Gas TV",27.29375,26.13733333333333,27.536666666666665,26.622,21.839,21.401166666666665,0.0,31.91547619047619,29.18142857142857,26.36746031746032,27.116666666666667,25.415714285714287,23.619714285714284,24.978571428571428,26.05015873015873,10.3
345,CHE-112.539.097,"Gemeinde Oberbüren, Elektra / Stromversorgung",36.04296875,34.990916666666664,32.659333333333336,32.1718,30.9718,30.56665555555556,29.94260311111111,41.570684523809526,39.00142857142857,36.88968253968254,36.98333333333333,35.89071428571429,34.74221428571428,35.27760989010989,35.97001984126984,32.2
346,CHE-108.955.877,"Elektra Niederbüren, Stromversorgung",22.53171875,21.68838333333333,20.55133333333333,19.989,15.655,,,26.58377976190476,24.547714285714285,22.726507936507936,22.97,21.963857142857144,20.904157142857144,21.534093406593406,22.170051587301582,5.4
347,CHE-108.961.599,"Politische Gemeinde Niederhelfenschwil, Elektra / Stromversorgung",33.625,32.8,31.78,31.366,,,,38.125,36.1,34.5,34.5,33.7,32.86,33.19230769230769,33.7,22.7
348,CHE-114.914.094,"Politische Gemeinde Zuzwil, Elektrizitätswerk",32.04578125,31.21655,29.344,28.891,,,,36.442410714285714,34.414857142857144,32.76380952380952,32.82,31.972428571428573,31.08172857142857,31.48271978021978,32.02001190476191,16.5
349,CHE-115.250.552,"Politische Gemeinde Waldkirch, Abteilung Elektra",36.425,35.49,33.468,33.0404,,,,41.525,39.23,37.41666666666666,37.41666666666666,36.51,35.558,35.934615384615384,36.51,18.3
350,CHE-108.955.972,Elektra Andwil Stromversorgung,38.74515625,37.86515,34.12466666666667,33.687,32.176,,,41.901339285714286,39.84314285714286,37.579523809523806,38.31,36.89157142857143,35.392471428571426,36.605796703296704,37.510154761904765,21.6
351,CHE-108.963.210,"Politische Gemeinde Gaiserwald, Elektrizitätsversorgung",40.60140625,39.68755,35.827333333333335,35.32,33.998,33.574955555555555,32.84741671111111,42.930625,40.852,38.18,39.36,37.561,35.6563,37.43096153846154,38.56025,27.1
352,CHE-113.560.645,"Politische Gemeinde Vaz/Obervaz, Elektrizitätswerk / -Versorgung",27.948125,26.983833333333333,26.810666666666663,29.28,28.8672,28.928,27.96980872,36.55,34.138,30.276666666666667,32.33,29.626,26.7028,29.53,31.478,5
353,CHE-115.256.945,"Gemeinde Untervaz, Elektroversorgung",27.025,25.65,26.49,26.036,25.264,24.868,24.30352,34.525,31.15,28.48333333333333,28.48333333333333,27.15,25.75,26.303846153846155,27.15,13.5
354,CHE-112.549.960,"Gemeinde Lantsch/Lenz, Elektrizitätsversorgung",25.705,24.17866666666667,27.75333333333333,24.324,,,,33.25,29.572,25.362222222222226,26.73111111111111,24.110666666666667,21.3032,23.610769230769236,25.345333333333333,8
355,CHE-115.978.642,"Gemeinde Schmitten, Stromversorgung",26.25,24.6,24.12,24.036,,,,35.25,31.2,28.0,28.0,26.4,24.72,25.384615384615383,26.4,8.5
356,CHE-113.514.467,"Comune di Brusio, Erogazione d'Energia Elettrica",11.9,11.35,12.27,12.186,,,,14.9,13.55,12.483333333333333,12.483333333333333,11.95,11.39,11.611538461538462,11.95,8.5
357,CHE-113.176.471,"Comune di Poschiavo, Azienda elettrica",20.2,18.916666666666668,18.676666666666662,18.518,,,,27.2,24.05,21.56111111111111,21.56111111111111,20.316666666666663,19.01,19.52692307692308,20.316666666666663,12
358,CHE-113.176.471,"Comune di Poschiavo, Azienda elettrica",20.2,18.916666666666668,18.676666666666662,18.518,,,,27.2,24.05,21.56111111111111,21.56111111111111,20.316666666666663,19.01,19.52692307692308,20.316666666666663,12
359,CHE-112.610.105,Elektrizitätswerk Vals (EW Vals),16.7,15.82,15.564,15.5192,13.972,13.817333333333334,13.8032,21.5,19.34,17.633333333333333,17.633333333333333,16.78,15.884,16.23846153846154,16.78,11
360,CHE-112.569.106,"Gemeinde Scharans, Elektrizitätswerk",29.35,29.13,29.066,29.0548,,,,30.55,30.01,29.58333333333333,29.58333333333333,29.37,29.146,29.234615384615385,29.37,14
361,CHE-106.253.669,"Gemeinde Sils im Domleschg, Elektrizitätswerk",14.1,13.88,13.816,13.8048,13.8048,13.8016,,12.7,12.16,11.733333333333333,11.733333333333333,11.52,11.296,11.384615384615383,11.52,7.95
362,CHE-113.208.148,"Gemeinde Thusis, Energieversorgung",10.25,14.7,14.54,14.512,14.512,,,16.0,15.46,15.033333333333331,15.033333333333331,14.82,14.644,14.86923076923077,15.3,11.67
363,CHE-115.060.827,"Gemeinde Sufers, Stromverkauf",12.1,11.812222222222225,11.628,,,,,14.5,13.42,12.566666666666666,13.633333333333333,12.78,12.268,12.976923076923075,14.06,12.94
364,CHE-101.486.806,Rhiienergie AG (rhiienergie),30.036625,29.13973333333333,29.23733333333333,28.8716,26.47,26.19,25.7756,34.729375,32.5572,30.68733333333333,30.856,29.856,28.8018,29.360769230769236,30.00273333333333,14.5
365,CHE-113.534.642,EE Energia Engiadina,24.004125,22.43623333333333,22.21733333333333,21.7518,21.7518,22.269,23.321205946666662,32.1075,28.2984,24.53911111111111,25.32622222222222,23.150133333333333,20.83304,22.390153846153847,23.86006666666667,7.9
366,CHE-412.827.971,"Elektroinstallation, EW - Samnaun",21.570625,21.156333333333333,21.093333333333337,20.6565,20.6565,21.0645,20.634960733333333,23.409375,22.392,20.675555555555555,21.636666666666667,20.408666666666665,19.3352,20.48846153846154,21.282,7.63
